doi,cite_num_outgoing,cite_num_ingoing,oci_outgoing,oci_ingoing,status
10.6092/unibo/amsacta/6654,0.0,0,[],[],ok
10.6092/unibo/amsacta/6659,0.0,0,[],[],ok
10.6092/unibo/amsacta/6660,0.0,0,[],[],ok
10.3389/fpls.2021.596927,106.0,18,"['06130291455-062301406557', '06130291455-062603341119', '06130291455-06301245539', '06130291455-06250291691', '06130291455-062201512626', '06130291455-0620691325', '06130291455-0620690396', '06130291455-062201233509', '06130291455-06230743571', '06130291455-06170289809', '06130291455-06101256042', '06130291455-0610789594', '06130291455-061103350538', '06130291455-06180296429', '06130291455-06220739501', '06130291455-06302305241', '06130291455-062503305709', '06130291455-06180296052', '06130291455-061701815813', '06130291455-06401253786', '06130291455-06503035994', '06130291455-06170290373', '06130291455-06110270647', '06130291455-062101561241', '06130291455-06301245127', '06130291455-06301245179', '06130291455-06801246566', '06130291455-06220683160', '06130291455-06301244212', '06130291455-062202229926', '06130291455-06240289183', '06130291455-061302610570', '06130291455-0610867028', '06130291455-06103058239', '06130291455-06220682562', '06130291455-06801246573', '06130291455-06230346933', '06130291455-06103058345', '06130291455-0680871247', '06130291455-061502883679', '06130291455-06901253840', '06130291455-061501243184', '06130291455-06701236459', '06130291455-062302646826', '06130291455-061403280634', '06130291455-06103058242', '06130291455-06103058237', '06130291455-06250773984', '06130291455-0670851236', '06130291455-061901244631', '06130291455-061702135462', '06130291455-06801246561', '06130291455-06180296136', '06130291455-062403307025', '06130291455-062502322884', '06130291455-061403540067', '06130291455-06250341448', '06130291455-061701241374', '06130291455-06120859953', '06130291455-06101902053', '06130291455-06902025124', '06130291455-06103058166', '06130291455-061301513464', '06130291455-06801246541', '06130291455-06120262702', '06130291455-062202563949', '06130291455-06703718278', '06130291455-061801806807', '06130291455-0610802635', '06130291455-062202229933', '06130291455-06180961245', '06130291455-061901107940', '06130291455-06170937196', '06130291455-062201233451', '06130291455-062203312088', '06130291455-062503305414', '06130291455-06240288702', '06130291455-062403306783', '06130291455-06260308498', '06130291455-06110270870', '06130291455-06180847297', '06130291455-06801421353', '06130291455-06103058407', '06130291455-061303326805', '06130291455-0620691319', '06130291455-06110270612', '06130291455-06301244253', '06130291455-0610301028', '06130291455-061302411886', '06130291455-06120262455', '06130291455-06250291778', '06130291455-06160855711', '06130291455-06801246564', '06130291455-06801246585', '06130291455-06803022688', '06130291455-062503305734', '06130291455-06601246856', '06130291455-06240337381', '06130291455-06240673693', '06130291455-062601569034', '06130291455-06801246557', '06130291455-0650694041', '06130291455-062203132558', '06130291455-0637054310', '06130291455-061803087095', '06130291455-061601244682']","['06280553160-06130291455', '061103467478-06130291455', '061503445596-06130291455', '062204268730-06130291455', '061303847039-06130291455', '062304420707-06130291455', '06270148589-06130291455', '0649092954-06130291455', '0680300663-06130291455', '06904233930-06130291455', '062603569966-06130291455', '061403445005-06130291455', '062103979774-06130291455', '06280165732-06130291455', '061204144180-06130291455', '06104828352-06130291455', '06604787905-06130291455', '061802604885-06130291455']",ok
10.6092/unibo/amsacta/6686,0.0,0,[],[],ok
10.6092/unibo/amsacta/6688,0.0,0,[],[],ok
10.6092/unibo/amsacta/6691,0.0,0,[],[],ok
10.6092/unibo/amsacta/6692,0.0,0,[],[],ok
10.6092/unibo/amsacta/6699,0.0,0,[],[],ok
10.6092/unibo/amsacta/6706,0.0,1,[],['062204216066-06310355489'],ok
10.6092/unibo/amsacta/6710,0.0,0,[],[],ok
10.6092/unibo/amsacta/6722,0.0,0,[],[],ok
10.6092/unibo/amsacta/6723,0.0,0,[],[],ok
10.6092/unibo/amsacta/6724,0.0,0,[],[],ok
10.6092/unibo/amsacta/6735,0.0,0,[],[],ok
10.6092/unibo/amsacta/6747,0.0,0,[],[],ok
10.6092/unibo/amsacta/6748,0.0,0,[],[],ok
10.6092/unibo/amsacta/6756,0.0,0,[],[],ok
10.6092/unibo/amsacta/6759,0.0,0,[],[],ok
10.6092/unibo/amsacta/6767,0.0,0,[],[],ok
10.6092/unibo/amsacta/6769,0.0,0,[],[],ok
10.6092/unibo/amsacta/6771,0.0,0,[],[],ok
10.6092/unibo/amsacta/6777,0.0,0,[],[],ok
10.6092/unibo/amsacta/6781,0.0,0,[],[],ok
10.6092/unibo/amsacta/6784,0.0,0,[],[],ok
10.6092/unibo/amsacta/6797,0.0,0,[],[],ok
10.6092/unibo/amsacta/6801,0.0,0,[],[],ok
10.6092/unibo/amsacta/6803,0.0,0,[],[],ok
10.6092/unibo/amsacta/6813,0.0,0,[],[],ok
10.6092/unibo/amsacta/6821,0.0,0,[],[],ok
10.6092/unibo/amsacta/6852,0.0,0,[],[],ok
10.6092/unibo/amsacta/6854,0.0,0,[],[],ok
10.6092/unibo/amsacta/6867,0.0,0,[],[],ok
10.6092/unibo/amsacta/6876,0.0,0,[],[],ok
10.6092/unibo/amsacta/6877,0.0,0,[],[],ok
10.6092/unibo/amsacta/6880,0.0,0,[],[],ok
10.6092/unibo/amsacta/6884,0.0,0,[],[],ok
10.6092/unibo/amsacta/6885,0.0,0,[],[],ok
10.6092/unibo/amsacta/6886,0.0,0,[],[],ok
10.6092/unibo/amsacta/6891,0.0,0,[],[],ok
10.6092/unibo/amsacta/6899,0.0,0,[],[],ok
10.6092/unibo/amsacta/6900,0.0,0,[],[],ok
10.6092/unibo/amsacta/6906,0.0,0,[],[],ok
10.6092/unibo/amsacta/6918,0.0,0,[],[],ok
10.6092/unibo/amsacta/6922,0.0,0,[],[],ok
10.6092/unibo/amsacta/6932,0.0,0,[],[],ok
10.6092/unibo/amsacta/6956,0.0,0,[],[],ok
10.6092/unibo/amsacta/6964,0.0,0,[],[],ok
10.6092/unibo/amsacta/6977,0.0,0,[],[],ok
10.6092/unibo/amsacta/6979,0.0,0,[],[],ok
10.6092/unibo/amsacta/6986,0.0,0,[],[],ok
10.6092/unibo/amsacta/7030,0.0,0,[],[],ok
10.6092/unibo/amsacta/7033,0.0,0,[],[],ok
10.6092/unibo/amsacta/7034,0.0,0,[],[],ok
10.6092/unibo/amsacta/7036,0.0,0,[],[],ok
10.6092/unibo/amsacta/7037,0.0,0,[],[],ok
10.6092/unibo/amsacta/7039,0.0,0,[],[],ok
10.6092/unibo/amsacta/7040,0.0,0,[],[],ok
10.6092/unibo/amsacta/7042,0.0,0,[],[],ok
10.6092/unibo/amsacta/7044,0.0,0,[],[],ok
10.6092/unibo/amsacta/7052,0.0,0,[],[],ok
10.6092/unibo/amsacta/7054,0.0,0,[],[],ok
10.6092/unibo/amsacta/7055,0.0,0,[],[],ok
10.6092/unibo/amsacta/7059,0.0,0,[],[],ok
10.6092/unibo/amsacta/7060,0.0,0,[],[],ok
10.6092/unibo/amsacta/7064,0.0,0,[],[],ok
10.6092/unibo/amsacta/7067,0.0,0,[],[],ok
10.6092/unibo/amsacta/7070,0.0,0,[],[],ok
10.6092/unibo/amsacta/7071,0.0,0,[],[],ok
10.6092/unibo/amsacta/7072,0.0,0,[],[],ok
10.6092/unibo/amsacta/7076,0.0,0,[],[],ok
10.6092/unibo/amsacta/7084,0.0,0,[],[],ok
10.6092/unibo/amsacta/7085,0.0,0,[],[],ok
10.6092/unibo/amsacta/7087,0.0,0,[],[],ok
10.6092/unibo/amsacta/7088,0.0,0,[],[],ok
10.6092/unibo/amsacta/7089,0.0,0,[],[],ok
10.6092/unibo/amsacta/7110,0.0,0,[],[],ok
10.6092/unibo/amsacta/7123,0.0,0,[],[],ok
10.6092/unibo/amsacta/7124,0.0,0,[],[],ok
10.6092/unibo/amsacta/7126,0.0,0,[],[],ok
10.6092/unibo/amsacta/7132,0.0,0,[],[],ok
10.6092/unibo/amsacta/7138,0.0,0,[],[],ok
10.6092/unibo/amsacta/7142,0.0,0,[],[],ok
10.6092/unibo/amsacta/7150,0.0,0,[],[],ok
10.6092/unibo/amsacta/7153,0.0,0,[],[],ok
10.6092/unibo/amsacta/7161,0.0,0,[],[],ok
10.6092/unibo/amsacta/7166,0.0,0,[],[],ok
10.6092/unibo/amsacta/7177,0.0,0,[],[],ok
10.6092/unibo/amsacta/7178,0.0,0,[],[],ok
10.6092/unibo/amsacta/7180,0.0,0,[],[],ok
10.6092/unibo/amsacta/7210,0.0,0,[],[],ok
10.6092/unibo/amsacta/7218,0.0,0,[],[],ok
10.6092/unibo/amsacta/7219,0.0,0,[],[],ok
10.6092/unibo/amsacta/7221,0.0,0,[],[],ok
10.6092/unibo/amsacta/7263,0.0,0,[],[],ok
10.6092/unibo/amsacta/7277,0.0,0,[],[],ok
10.6092/unibo/amsacta/7284,0.0,0,[],[],ok
10.6092/unibo/amsacta/7289,0.0,0,[],[],ok
10.6092/unibo/amsacta/7295,0.0,1,[],['062504229568-062604253412'],ok
10.6092/unibo/amsacta/7308,0.0,0,[],[],ok
10.6092/unibo/amsacta/7319,0.0,0,[],[],ok
10.6092/unibo/amsacta/7347,0.0,2,[],"['062204216066-0604798419', '061504119236-0604798419']",ok
10.6092/unibo/amsacta/7352,0.0,0,[],[],ok
10.6092/unibo/amsacta/7360,0.0,0,[],[],ok
10.6092/unibo/amsacta/7361,0.0,0,[],[],ok
10.6092/unibo/amsacta/7370,0.0,0,[],[],ok
10.6092/unibo/amsacta/7375,0.0,0,[],[],ok
10.6092/unibo/amsacta/7377,0.0,0,[],[],ok
10.6092/unibo/amsacta/7385,0.0,0,[],[],ok
10.6092/unibo/amsacta/7403,0.0,0,[],[],ok
10.6092/unibo/amsacta/7426,0.0,0,[],[],ok
10.6092/unibo/amsacta/7429,0.0,0,[],[],ok
10.6092/unibo/amsacta/7430,0.0,0,[],[],ok
10.6092/unibo/amsacta/7435,0.0,0,[],[],ok
10.6092/unibo/amsacta/7439,0.0,0,[],[],ok
10.6092/unibo/amsacta/7440,0.0,0,[],[],ok
10.6092/unibo/amsacta/7442,0.0,0,[],[],ok
10.6092/unibo/amsacta/7444,0.0,0,[],[],ok
10.6092/unibo/amsacta/7449,0.0,0,[],[],ok
10.6092/unibo/amsacta/7452,0.0,0,[],[],ok
10.6092/unibo/amsacta/7458,0.0,0,[],[],ok
10.6092/unibo/amsacta/7462,0.0,0,[],[],ok
10.6092/unibo/amsacta/7463,0.0,0,[],[],ok
10.6092/unibo/amsacta/7464,0.0,0,[],[],ok
https://doi.org/10.6092/unibo/amsacta/7487,0.0,0,[],[],ok
10.6092/unibo/amsacta/7489,0.0,0,[],[],ok
10.6092/unibo/amsacta/7492,0.0,0,[],[],ok
10.6092/unibo/amsacta/7505,0.0,0,[],[],ok
10.6092/unibo/amsacta/7506,0.0,0,[],[],ok
10.6092/unibo/amsacta/7515,0.0,0,[],[],ok
10.6092/unibo/amsacta/7516,0.0,0,[],[],ok
10.6092/unibo/amsacta/7517,0.0,0,[],[],ok
10.6092/unibo/amsacta/7524,0.0,0,[],[],ok
10.6092/unibo/amsacta/7527,0.0,0,[],[],ok
10.6092/unibo/amsacta/7528,0.0,0,[],[],ok
10.6092/unibo/amsacta/7532,0.0,0,[],[],ok
10.6092/unibo/amsacta/7545,0.0,0,[],[],ok
10.6092/unibo/amsacta/7551,0.0,0,[],[],ok
10.6092/unibo/amsacta/7552,0.0,0,[],[],ok
10.6092/unibo/amsacta/7566,0.0,0,[],[],ok
10.6092/unibo/amsacta/7568,0.0,0,[],[],ok
10.6092/unibo/amsacta/7569,0.0,0,[],[],ok
10.6092/unibo/amsacta/7579,0.0,0,[],[],ok
10.6092/unibo/amsacta/7582,0.0,0,[],[],ok
10.6092/unibo/amsacta/7601,0.0,0,[],[],ok
10.6092/unibo/amsacta/7608,0.0,0,[],[],ok
10.6092/unibo/amsacta/7612,0.0,0,[],[],ok
10.6092/unibo/amsacta/7628,0.0,0,[],[],ok
10.6092/unibo/amsacta/7651,0.0,0,[],[],ok
10.6092/unibo/amsacta/7657,0.0,0,[],[],ok
10.6092/unibo/amsacta/7668,0.0,0,[],[],ok
10.6092/unibo/amsacta/7672,0.0,0,[],[],ok
10.6092/unibo/amsacta/7678,0.0,0,[],[],ok
10.6092/unibo/amsacta/7683,0.0,0,[],[],ok
10.6092/unibo/amsacta/7688,0.0,0,[],[],ok
10.6092/unibo/amsacta/7689,0.0,0,[],[],ok
10.6092/unibo/amsacta/7694,0.0,0,[],[],ok
10.6092/unibo/amsacta/7696,0.0,0,[],[],ok
10.6092/unibo/amsacta/7699,0.0,0,[],[],ok
10.6092/unibo/amsacta/7705,0.0,0,[],[],ok
10.6092/unibo/amsacta/7710,0.0,0,[],[],ok
10.6092/unibo/amsacta/7714,0.0,0,[],[],ok
10.6092/unibo/amsacta/7715,0.0,0,[],[],ok
10.6092/unibo/amsacta/7716,0.0,0,[],[],ok
10.6092/unibo/amsacta/7717,0.0,0,[],[],ok
10.6092/unibo/amsacta/7720,0.0,0,[],[],ok
10.6092/unibo/amsacta/7722,0.0,0,[],[],ok
10.6092/unibo/amsacta/7723,0.0,0,[],[],ok
10.6092/unibo/amsacta/7727,0.0,0,[],[],ok
10.6092/unibo/amsacta/7728,0.0,0,[],[],ok
10.6092/unibo/amsacta/7729,0.0,0,[],[],ok
10.6092/unibo/amsacta/7730,0.0,0,[],[],ok
10.6092/unibo/amsacta/7732,0.0,0,[],[],ok
10.6092/unibo/amsacta/7736,0.0,0,[],[],ok
10.6092/unibo/amsacta/7742,0.0,0,[],[],ok
10.6092/unibo/amsacta/7759,0.0,0,[],[],ok
10.6092/unibo/amsacta/7771,0.0,0,[],[],ok
10.6092/unibo/amsacta/7786,0.0,0,[],[],ok
10.6092/unibo/amsacta/7788,0.0,0,[],[],ok
10.6092/unibo/amsacta/7800,0.0,0,[],[],ok
10.6092/unibo/amsacta/7801,0.0,0,[],[],ok
10.6092/unibo/amsacta/7802,0.0,0,[],[],ok
10.6092/unibo/amsacta/7805,0.0,0,[],[],ok
10.6092/unibo/amsacta/7807,0.0,0,[],[],ok
10.6092/unibo/amsacta/7808,0.0,0,[],[],ok
10.6092/unibo/amsacta/7813,0.0,0,[],[],ok
10.6092/unibo/amsacta/7815,0.0,0,[],[],ok
10.6092/unibo/amsacta/7842,0.0,0,[],[],ok
10.6092/unibo/amsacta/7846,0.0,0,[],[],ok
10.6092/unibo/amsacta/7847,0.0,0,[],[],ok
10.6092/unibo/amsacta/7864,0.0,0,[],[],ok
10.6092/unibo/amsacta/7883,0.0,0,[],[],ok
10.6092/unibo/amsacta/7886,0.0,0,[],[],ok
10.6092/unibo/amsacta/7888,0.0,0,[],[],ok
10.6092/unibo/amsacta/7891,0.0,0,[],[],ok
10.6092/unibo/amsacta/7893,0.0,0,[],[],ok
10.6092/unibo/amsacta/7894,0.0,0,[],[],ok
10.6092/unibo/amsacta/7896,0.0,0,[],[],ok
10.6092/unibo/amsacta/7903,0.0,0,[],[],ok
10.6092/unibo/amsacta/7904,0.0,0,[],[],ok
10.6092/unibo/amsacta/7905,0.0,0,[],[],ok
10.6092/unibo/amsacta/7914,0.0,0,[],[],ok
10.6092/unibo/amsacta/7916,0.0,0,[],[],ok
10.6092/unibo/amsacta/7918,0.0,0,[],[],ok
10.6092/unibo/amsacta/7924,0.0,0,[],[],ok
10.6092/unibo/amsacta/7929,0.0,0,[],[],ok
10.6092/unibo/amsacta/7933,0.0,0,[],[],ok
10.6092/unibo/amsacta/7934,0.0,0,[],[],ok
10.6092/unibo/amsacta/7936,0.0,0,[],[],ok
10.6092/unibo/amsacta/7937,0.0,0,[],[],ok
10.6092/unibo/amsacta/7938,0.0,0,[],[],ok
10.6092/unibo/amsacta/7975,0.0,0,[],[],ok
10.6092/unibo/amsacta/7977,0.0,0,[],[],ok
10.6092/unibo/amsacta/7983,0.0,0,[],[],ok
10.6092/unibo/amsacta/7984,0.0,0,[],[],ok
10.6092/unibo/amsacta/7989,0.0,0,[],[],ok
10.6092/unibo/amsacta/7990,0.0,0,[],[],ok
10.6092/unibo/amsacta/7992,0.0,0,[],[],ok
10.6092/unibo/amsacta/8004,0.0,0,[],[],ok
10.6092/unibo/amsacta/8009,0.0,0,[],[],ok
10.6092/unibo/amsacta/8010,0.0,0,[],[],ok
10.6092/unibo/amsacta/8015,0.0,0,[],[],ok
10.6092/unibo/amsacta/8016,0.0,0,[],[],ok
10.6092/unibo/amsacta/8018,0.0,0,[],[],ok
10.6092/unibo/amsacta/8025,0.0,0,[],[],ok
10.6092/unibo/amsacta/8040,0.0,0,[],[],ok
10.6092/unibo/amsacta/8044,0.0,0,[],[],ok
10.6092/unibo/amsacta/8046,0.0,0,[],[],ok
10.6092/unibo/amsacta/8047,0.0,0,[],[],ok
10.6092/unibo/amsacta/8049,0.0,0,[],[],ok
10.6092/unibo/amsacta/8050,0.0,0,[],[],ok
10.6092/unibo/amsacta/8051,0.0,0,[],[],ok
10.6092/unibo/amsacta/8054,0.0,0,[],[],ok
10.6092/unibo/amsacta/8058,0.0,0,[],[],ok
10.6092/unibo/amsacta/8063,0.0,0,[],[],ok
10.6092/unibo/amsacta/8071,0.0,0,[],[],ok
10.6092/unibo/amsacta/8076,0.0,0,[],[],ok
10.6092/unibo/amsacta/8079,0.0,0,[],[],ok
10.6092/unibo/amsacta/8080,0.0,0,[],[],ok
10.6092/unibo/amsacta/8082,0.0,0,[],[],ok
10.6092/unibo/amsacta/8100,0.0,0,[],[],ok
10.6092/unibo/amsacta/8101,0.0,0,[],[],ok
10.6092/unibo/amsacta/8107,0.0,0,[],[],ok
10.6092/unibo/amsacta/8108,0.0,0,[],[],ok
10.6092/unibo/amsacta/8112,0.0,0,[],[],ok
10.6092/unibo/amsacta/8116,0.0,0,[],[],ok
10.6092/unibo/amsacta/8117,0.0,0,[],[],ok
10.6092/unibo/amsacta/8118,0.0,0,[],[],ok
10.6092/unibo/amsacta/8119,0.0,0,[],[],ok
10.6092/unibo/amsacta/8126,0.0,0,[],[],ok
10.6092/unibo/amsacta/8128,0.0,0,[],[],ok
10.6092/unibo/amsacta/8136,0.0,0,[],[],ok
10.6092/unibo/amsacta/8144,0.0,0,[],[],ok
10.6092/unibo/amsacta/8145,0.0,0,[],[],ok
10.6092/unibo/amsacta/8147,0.0,0,[],[],ok
10.6092/unibo/amsacta/8148,0.0,0,[],[],ok
10.6092/unibo/amsacta/8150,0.0,0,[],[],ok
10.6092/unibo/amsacta/8151,0.0,0,[],[],ok
10.6092/unibo/amsacta/8152,0.0,0,[],[],ok
10.6092/unibo/amsacta/8153,0.0,0,[],[],ok
10.6092/unibo/amsacta/8155,0.0,0,[],[],ok
10.6092/unibo/amsacta/8156,0.0,0,[],[],ok
10.6092/unibo/amsacta/8158,0.0,0,[],[],ok
10.6092/unibo/amsacta/8160,0.0,0,[],[],ok
10.6092/unibo/amsacta/8163,0.0,0,[],[],ok
10.6092/unibo/amsacta/8165,0.0,0,[],[],ok
10.6092/unibo/amsacta/8170,0.0,0,[],[],ok
10.6092/unibo/amsacta/8172,0.0,0,[],[],ok
10.6092/unibo/amsacta/8177,0.0,0,[],[],ok
10.6092/unibo/amsacta/8178,0.0,0,[],[],ok
10.6092/unibo/amsacta/8184,0.0,0,[],[],ok
10.6092/unibo/amsacta/8187,0.0,0,[],[],ok
10.6092/unibo/amsacta/8188,0.0,0,[],[],ok
10.6092/unibo/amsacta/8199,0.0,0,[],[],ok
10.6092/unibo/amsacta/8203,0.0,0,[],[],ok
10.6092/unibo/amsacta/8206,0.0,0,[],[],ok
10.6092/unibo/amsacta/8208,0.0,0,[],[],ok
10.6092/unibo/amsacta/8211,0.0,0,[],[],ok
10.6092/unibo/amsacta/8212,0.0,0,[],[],ok
10.6092/unibo/amsacta/8215,0.0,0,[],[],ok
10.6092/unibo/amsacta/8216,0.0,0,[],[],ok
10.6092/unibo/amsacta/8217,0.0,0,[],[],ok
10.6092/unibo/amsacta/8224,0.0,0,[],[],ok
10.6092/unibo/amsacta/8229,0.0,0,[],[],ok
10.6092/unibo/amsacta/8236,0.0,0,[],[],ok
10.6092/unibo/amsacta/8237,0.0,0,[],[],ok
10.6092/unibo/amsacta/8242,0.0,0,[],[],ok
10.6092/unibo/amsacta/8244,0.0,0,[],[],ok
10.6092/unibo/amsacta/8249,0.0,0,[],[],ok
10.6092/unibo/amsacta/8252,0.0,0,[],[],ok
10.6092/unibo/amsacta/8254,0.0,0,[],[],ok
10.6092/unibo/amsacta/8255,0.0,0,[],[],ok
10.6092/unibo/amsacta/8257,0.0,0,[],[],ok
10.6092/unibo/amsacta/8258,0.0,0,[],[],ok
10.6092/unibo/amsacta/8259,0.0,0,[],[],ok
10.6092/unibo/amsacta/8262,0.0,0,[],[],ok
10.6092/unibo/amsacta/8265,0.0,0,[],[],ok
10.6092/unibo/amsacta/8269,0.0,0,[],[],ok
10.6092/unibo/amsacta/8271,0.0,0,[],[],ok
10.6092/unibo/amsacta/8272,0.0,0,[],[],ok
10.6092/unibo/amsacta/8277,0.0,0,[],[],ok
10.6092/unibo/amsacta/8284,0.0,0,[],[],ok
10.6092/unibo/amsacta/8288,0.0,0,[],[],ok
10.6092/unibo/amsacta/8291,0.0,0,[],[],ok
10.6092/unibo/amsacta/8292,0.0,0,[],[],ok
10.6092/unibo/amsacta/8293,0.0,0,[],[],ok
10.6092/unibo/amsacta/8294,0.0,0,[],[],ok
10.6092/unibo/amsacta/8296,0.0,0,[],[],ok
10.6092/unibo/amsacta/8303,0.0,0,[],[],ok
10.6092/unibo/amsacta/8305,0.0,0,[],[],ok
10.6092/unibo/amsacta/8307,0.0,0,[],[],ok
10.6092/unibo/amsacta/8313,0.0,0,[],[],ok
10.6092/unibo/amsacta/8318,0.0,0,[],[],ok
10.6092/unibo/amsacta/8319,0.0,0,[],[],ok
10.6092/unibo/amsacta/8321,0.0,0,[],[],ok
10.6092/unibo/amsacta/8323,0.0,0,[],[],ok
10.6092/unibo/amsacta/8327,0.0,0,[],[],ok
10.6092/unibo/amsacta/8329,0.0,0,[],[],ok
10.6092/unibo/amsacta/8332,0.0,0,[],[],ok
10.6092/unibo/amsacta/8336,0.0,0,[],[],ok
10.6092/unibo/amsacta/8341,0.0,0,[],[],ok
10.6092/unibo/amsacta/8343,0.0,0,[],[],ok
10.6092/unibo/amsacta/8345,0.0,0,[],[],ok
10.6092/unibo/amsacta/8348,0.0,0,[],[],ok
10.6092/unibo/amsacta/8349,0.0,0,[],[],ok
10.6092/unibo/amsacta/8351,0.0,0,[],[],ok
10.6092/unibo/amsacta/8361,0.0,0,[],[],ok
10.6092/unibo/amsacta/8366,0.0,0,[],[],ok
10.6092/unibo/amsacta/8372,0.0,0,[],[],ok
10.6092/unibo/amsacta/8374,0.0,0,[],[],ok
10.6092/unibo/amsacta/3198,0.0,2,[],"['062401457605-061903814603', '0620210468-061903814603']",ok
10.6092/unibo/QU.IT,0.0,0,[],[],ok
10.2766/38368,0.0,0,[],[],ok
10.2766/38368,0.0,0,[],[],ok
10.2139/ssrn.2336910,10.0,0,"['06160309133-061801960644', '06160309133-069076253', '06160309133-06180336263', '06160309133-06801365150', '06160309133-0630309870', '06160309133-0647046807', '06160309133-06170329906', '06160309133-06202416889', '06160309133-0680270160', '06160309133-06170329694']",[],ok
10.2139/ssrn.2333463,27.0,0,"['06170304523-062201296628', '06170304523-0660738822', '06170304523-06250470344', '06170304523-06240350602', '06170304523-06202173400', '06170304523-0640478379', '06170304523-0640875077', '06170304523-0610333152', '06170304523-06902059780', '06170304523-061101042496', '06170304523-061203070925', '06170304523-06140600836', '06170304523-06402020038', '06170304523-06203513200', '06170304523-0680320700', '06170304523-06303340492', '06170304523-061503576224', '06170304523-062501753592', '06170304523-061403100510', '06170304523-0610333153', '06170304523-061901308263', '06170304523-061302208504', '06170304523-06903614063', '06170304523-0610415203', '06170304523-06210843865', '06170304523-062203063854', '06170304523-061302208514']",[],ok
10.6092/UNIBO/CORAGO,0.0,0,[],[],ok
10.6092/unibo/amsacta/4335,0.0,0,[],[],ok
10.1103/APS.DFD.2015.GFM.V0051,0.0,0,[],[],ok
10.6092/UNIBO/CORAGO,0.0,0,[],[],ok
10.6092/UNIBO/CORAGO,0.0,0,[],[],ok
10.13140/RG.2.1.1592.7922,0.0,0,[],[],ok
10.6092/unibo/amsacta/5157,0.0,0,[],[],ok
10.5281/zenodo.48113,0.0,0,[],[],ok
10.18174/399920,0.0,0,[],[],ok
10.13140/RG.2.1.2316.3921,0.0,0,[],[],ok
10.13140/RG.2.1.1267.8166,0.0,0,[],[],ok
10.6092/UNIBO/CORAGO,0.0,0,[],[],ok
10.12977/ereview4,0.0,0,[],[],ok
10.6092/unibo/amsacta/5619,0.0,0,[],[],ok
10.6092/unibo/amsacta/5620,0.0,0,[],[],ok
10.6092/unibo/amsacta/5621,0.0,0,[],[],ok
10.6092/unibo/amsacta/5551,0.0,0,[],[],ok
10.6092/unibo/amsacta/5517,0.0,0,[],[],ok
10.6092/unibo/amsacta/5764,0.0,0,[],[],ok
10.6092/unibo/amsacta/5726,0.0,0,[],[],ok
10.6092/unibo/amsacta/5770,0.0,0,[],[],ok
10.6092/unibo/amsacta/5725,0.0,0,[],[],ok
10.6092/unibo/amsacta/5763,0.0,0,[],[],ok
10.5281/zenodo.1035808,0.0,0,[],[],ok
10.6092/UNIBO/CORAGO,0.0,0,[],[],ok
10.12977/ereview147,0.0,0,[],[],ok
10.5281/zenodo.1240170,0.0,0,[],[],ok
10.2760/41815,0.0,0,[],[],ok
10.18174/458215,0.0,0,[],[],ok
10.2866/357467,0.0,0,[],[],ok
10.2866/386225,0.0,1,[],['062301275036-06603997846'],ok
10.5281/zenodo.1240170,0.0,0,[],[],ok
10.5281/zenodo.3377586,0.0,0,[],[],ok
10.7490/f1000research.1116233.1,0.0,2,[],"['06302675673-062103562180', '06340144433-062103562180']",ok
10.13140/RG.2.2.17099.64802,0.0,0,[],[],ok
10.13140/RG.2.2.17938.50887,0.0,0,[],[],ok
10.6092/unibo/amsacta/6112,0.0,1,[],['06301744279-061803568703'],ok
10.6092/ingv.it-cfti5,0.0,24,[],"['06220178130-06503999784', '061102008741-06503999784', '061702605455-06503999784', '061202021026-06503999784', '0660647892-06503999784', '061802591548-06503999784', '061104425539-06503999784', '061104425563-06503999784', '0660647873-06503999784', '061401422478-06503999784', '061104317785-06503999784', '061702605066-06503999784', '06703920398-06503999784', '060691099-06503999784', '061702605256-06503999784', '061902603912-06503999784', '061802678955-06503999784', '061501145799-06503999784', '0690278828-06503999784', '061702605265-06503999784', '061401422973-06503999784', '06220178047-06503999784', '061904293728-06503999784', '061702605292-06503999784']",ok
10.1007/s00134-011-2272-7,2.0,11,"['0690403110-06110401073', '0690403110-0690403471']","['0635031968-0690403110', '061903745453-0690403110', '061502131362-0690403110', '061203670074-0690403110', '0660396034-0690403110', '061202597135-0690403110', '062401164974-0690403110', '062401164971-0690403110', '061802649343-0690403110', '061702376064-0690403110', '0634033687-0690403110']",ok
10.6092/unibo/amsacta/6113,0.0,0,[],[],ok
10.6092/unibo/amsacta/6111,0.0,0,[],[],ok
10.6092/UNIBO/CORAGO,0.0,0,[],[],ok
10.25423/CMCC/MEDSEA_ANALYSIS_FORECAST_PHY_006_013,0.0,2,[],"['0610995274-062103577859', '062501708732-062103577859']",ok
10.25423/MEDSEA_ANALYSIS_FORECAST_PHYS_006_001,0.0,1,[],['0680185253-061103588116'],ok
10.25423/CMCC/MEDSEA_ANALYSIS_FORECAST_PHY_006_013_EAS4,0.0,1,[],['06102216597-06403991720'],ok
